image_path,extracted_text
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9106.png,eyVe03
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9107.png,iFSyHc
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9108.png,bEJi9z
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9109.png,BxKr48
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9110.png,2HjelG
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9111.png,hEWNLR
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9112.png,Aj1ix1
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9113.png,ABEIF4
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9114.png,NbhNPZ
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9115.png,aMPnkE
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9116.png,IyAECM
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9117.png,TLS6ew
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9118.png,BlAyre
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9119.png,mEwZAM
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9120.png,PkYWYx
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9121.png,PYImk
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9122.png,xhExlp
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9123.png,PGCZRk
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9124.png,48F63P
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9125.png,ILsOOV
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9126.png,kzocpm
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9127.png,PA4ZAS
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9128.png,HwLgn5
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9129.png,A3MMIx
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9130.png,RtDkpD
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9131.png,SltbzD
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9132.png,BtemZm
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9133.png,H4ILIZ
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9134.png,91bRVB
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9135.png,evSGzp
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9136.png,67SrKR
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9137.png,oFJZp2
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9138.png,BTnQl6
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9139.png,aXHGpb
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9140.png,GjM38W 
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9141.png,HODgmb
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9142.png,XKlile
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9143.png,nLg3ya
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9144.png,cSTbvo
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9145.png,SSXp53
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9146.png,YSHaUX
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9147.png,ORLMm5
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9148.png,tmZzh5
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9149.png,4letuc
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9150.png,Ni0GA4
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9151.png,98jDmg
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9152.png,CtZasW
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9153.png,TEsSIZ
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9154.png,Uwlhds
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9155.png,Qso3Rf
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9156.png,qQNI2S
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9157.png,yeT4E4
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9158.png,pfQ3dX
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9159.png,HTqUdX
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9160.png,SsXqKv
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9161.png,IFWDso
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9162.png,eGhoy6
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9163.png,RMf83k
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9164.png,eltGik
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9165.png,TLSu2X
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9166.png,kcmwND
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9167.png,JbgiSz
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9168.png,IhzjoF
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9169.png,kvy6HJ
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9170.png,1ZnKf
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9171.png,IRAIVN
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9172.png,Yv3xvS
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9173.png,yhha B
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9174.png,JxoexH
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9175.png,n6BMJe
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9176.png,Vnl3zj
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9177.png,xnGFsC
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9178.png,teUIWU
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9179.png,LIFLZM
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9180.png,jee52H
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9181.png,kPxlJ4
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9182.png,HMtBwo
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9183.png,fx4B04
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9184.png,WZKZSd
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9185.png,amfcXq
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9186.png,Y2dCNf
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9187.png,SpDtEf
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9188.png,56SiBh
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9189.png,Td3rob
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9190.png,brfaKn
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9191.png,QWMmn8
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9192.png,qtuApA
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9193.png,UWebVy
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9194.png,hLwcqs
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9195.png,9UiPZB
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9196.png,6mTjJn
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9197.png,OxoZqw
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9198.png,Twemk
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9199.png,fBEOJ2
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9200.png,Elfifi
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9201.png,xzbJtF
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9202.png,eECAQW
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9203.png,kpuh71
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9204.png,LHfuKf
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9205.png,EqPNJL
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9206.png,sPSkpa
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9207.png,wT94bF
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9208.png,qp3jHZ
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9209.png,DxoOmc
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9210.png,HPy7fQ
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9211.png,FralSK
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9212.png,2ODbUM
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9213.png,RBibCL
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9214.png,zgrdoy
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9215.png,TfZWoD
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9216.png,PZELSR
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9217.png,KNZIqg
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9218.png,IbKvLI
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9219.png,0/563C
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9220.png,VHL473
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9221.png,PVtLJK
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9222.png,NJmA6V
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9223.png,SVJJis
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9224.png,cHjCVc
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9225.png,YzjR3P
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9226.png,MmFzUm
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9227.png,hEzaeE
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9228.png,UCVeY1
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9229.png,ztYG8v
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9230.png,uSuxoJ
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9231.png,YjZVIM
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9232.png,x0053b
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9233.png,PISWq4
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9234.png,kIFVzk
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9235.png,RlmCjy
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9236.png,SfgSMd
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9237.png,Gtcuzk
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9238.png,roSHZ6
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9239.png,jyeBXJ
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9240.png,9ne7VE
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9241.png,Vh27gl
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9242.png,PWCRTe
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9243.png,V3NGnT
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9244.png,InQNQp
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9245.png,VN9Iph
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9246.png,UOpYe8
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9247.png,I4FrGz
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9248.png,QOVFTV
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9249.png,g7lwS5
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9250.png,VXpaJ1
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9251.png,NhKOUA
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9252.png,DRJcBh
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9253.png,1XgXEt
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9254.png,6TAPmi
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9255.png,6bWOFN
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9256.png,MsGr9
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9257.png,azden1
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9258.png,mlbjmP
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9259.png,PzGqws
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9260.png,VyegFf
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9261.png,SEsmA3
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9262.png,TsmX7s
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9263.png,cPianz
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9264.png,Wiv7st
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9265.png,BilTmO
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9266.png,dp3skJ
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9267.png,N8kJZO
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9268.png,loWFKM
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9269.png,YoZISs
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9270.png,OIUksA
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9271.png,aWpWui
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9272.png,wkbPi4
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9273.png,VJVaye
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9274.png,8wgTQU
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9275.png,BLXVCC
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9276.png,DSwlZt
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9277.png,TQrRLU
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9278.png,mSWIFG
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9279.png,I9smdz
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9280.png,YtFBQz
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9281.png,2TiEAR
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9282.png,nU7S86
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9283.png,Mx8k2s
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9284.png,mWAbBh
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9285.png,EZ6kln
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9286.png,6NNGLh
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9287.png,91tXcD
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9288.png,SIHAXm
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9289.png,SxBYJa
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9290.png,LAYYGk
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9291.png,iMumgV
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9292.png,Us8xse
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9293.png,efSpdH
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9294.png,HrRHVd
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9295.png,mbklxM
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9296.png,zom1Qp
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9297.png,xNoOqt
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9298.png,iDEknF
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9299.png,tDcjuc
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9300.png,3ua1AB
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9301.png,BOsOFd
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9302.png,IXQSNj
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9303.png,pRTZg7
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9304.png,hvq2sJ
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9305.png,SZILvj
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9306.png,S1OeHc
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9307.png,Np91K
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9308.png,LMBAWI
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9309.png,8pIWEh
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9310.png,WBqLvq
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9311.png,qXwapw
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9312.png,KQHrcV
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9313.png,RCPMMS
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9314.png,6pD82W
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9315.png,WlzonB
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9316.png,XAZEFm
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9317.png,3iHi91
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9318.png,tpnzZT
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9319.png,4YpgOp
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9320.png,036aNZ
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9321.png,AqtXeD
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9322.png,3LdRy3
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9323.png,W4129z
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9324.png,KOcCGn
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9325.png,WUMITT
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9326.png,f3Ogma
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9327.png,plm4D2
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9328.png,MVkMd8
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9329.png,BPU965
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9330.png,AvJpXL
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9331.png,bJYLDv
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9332.png,6Bz8Yj
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9333.png,6BrRni
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9334.png,r36COA
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9335.png,7ESs7r
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9336.png,iLxlqq
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9337.png,VZDZnt
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9338.png,NXrnzz
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9339.png,TOHEzh
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9340.png,jA3a5s
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9341.png,4mauFE
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9342.png,IlxwZv
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9343.png,Ezuu4y
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9344.png,LDLBWA
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9345.png,QTI3jU
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9346.png,SFvbB3
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9347.png,41TAhl
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9348.png,AQnUoX
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9349.png,WBjTLr
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9350.png,uleN6s
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9351.png,QEILAw
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9352.png,QWs9So
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9353.png,QgFxMO
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9354.png,T6M6Ls
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9355.png,clthMp
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9356.png,UoAUzn
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9357.png,Ancfth
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9358.png,STJvcg
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9359.png,WNETPM
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9360.png,AlSK3W
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9361.png,9OUtIB
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9362.png,rziWKt
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9363.png,MOXgzk
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9364.png,RoKzkg
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9365.png,aTOdQA
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9366.png,xt8oTy
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9367.png,VZbLIu
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9368.png,3fpUFA
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9369.png,V54z45
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9370.png,LIzezJ
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9371.png,437yR9
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9372.png,tUhjtk
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9373.png,cljZhF
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9374.png,Sh26NA
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9375.png,LHOyip
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9376.png,Ckx8Rp
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9377.png,ZZDYtl
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9378.png,UKIrln
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9379.png,WLzTEQ
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9380.png,F3rgkf
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9381.png,LaPIqE
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9382.png,V6wEO2
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9383.png,pKZUdc
C:/Users/nazih/Desktop/Decoding-Audio-Captchas/images\captcha_9384.png,WY13Ye
